mine_id,relationship,company
74814,operator,Tiefa Coal Industry Group Corp Ltd
74814,owner,Tiefa Coal Industry Group Corp Ltd
74815,operator,Tiefa Coal Industry Group Corp Ltd
74815,owner,Tiefa Coal Industry Group Corp Ltd
74816,operator,Tiefa Coal Industry Group Corp Ltd
74816,owner,Tiefa Coal Industry Group Corp Ltd
74817,operator,Tiefa Coal Industry Group Corp Ltd
74817,owner,Tiefa Coal Industry Group Corp Ltd
74819,operator,Metinvest B.V.
74819,owner,Metinvest B.V.
74824,operator,Rio Tinto
74824,owner,Rio Tinto
74830,operator,Société Nationale Industrielle et Minière S.A.
74830,owner,Société Nationale Industrielle et Minière S.A.
74831,operator,Société Nationale Industrielle et Minière S.A.
74831,owner,Société Nationale Industrielle et Minière S.A.
75467,operator,Rockwell Diamonds Incorporated
75467,owner,Rockwell Diamonds Incorporated
75554,operator,United States Antimony Corporation
75554,owner,United States Antimony Corporation
75555,operator,NA
75555,owner,NA
75583,operator,Largo Resources Ltd.
75583,owner,Largo Resources Ltd.
75656,operator,Vale S.A.
75656,owner,Vale S.A.
75689,operator,New World Minerals S.A. de C.V.
75689,owner,New World Minerals S.A. de C.V.
75692,operator,New World Minerals S.A. de C.V.
75692,owner,New World Minerals S.A. de C.V.
75694,operator,New World Minerals S.A. de C.V.
75694,owner,New World Minerals S.A. de C.V.
75721,operator,China Shenhua Energy Company Limited
75721,owner,China Shenhua Energy Company Limited
75724,operator,China Shenhua Energy Company Limited
75724,owner,China Shenhua Energy Company Limited
75735,operator,Vast Resources PLC
75735,owner,Vast Resources PLC
75737,operator,Kropz Plc
75737,owner,Kropz Plc
75744,operator,Vale S.A.
75744,owner,Vale S.A.
75765,operator,Kuvimba Mining House Ltd.
75765,owner,Kuvimba Mining House Ltd.
75766,operator,"Oaktree Capital Management, L.P."
75766,owner,"Oaktree Capital Management, L.P."
75768,operator,Metallon Corporation Limited
75768,owner,Metallon Corporation Limited
75770,operator,TN Securities (Pvt) Limited
75770,owner,TN Securities (Pvt) Limited
75774,operator,Metallon Corporation Limited
75774,owner,Metallon Corporation Limited
75797,operator,"Yunnan Hualian Zinc and Indium Co., Ltd."
75797,owner,"Yunnan Hualian Zinc and Indium Co., Ltd."
75829,operator,Inner Mongolia Yitai Coal Company Limited
75829,owner,Inner Mongolia Yitai Coal Company Limited
75835,operator,Superior Gold Inc.
75835,owner,Superior Gold Inc.
75892,operator,PT Atlas Resources Tbk
75892,owner,PT Atlas Resources Tbk
75902,operator,Hindalco Industries Limited
75902,owner,Hindalco Industries Limited
75964,operator,NA
75964,owner,Groupe Mimran
75971,operator,Hudbay Minerals Inc.
75971,owner,Hudbay Minerals Inc.
75972,operator,PJSC Mining and Metallurgical Company Norilsk Nickel
75972,owner,PJSC Mining and Metallurgical Company Norilsk Nickel
75973,operator,Freeport-McMoRan Inc.
75973,owner,Freeport-McMoRan Inc.
75974,operator,Southern Copper Corporation
75974,owner,Southern Copper Corporation
75975,operator,Sociedad Minera Cerro Verde S.A.A.
75975,owner,Freeport-McMoRan Inc.
75976,operator,Freeport-McMoRan Inc.
75976,owner,Freeport-McMoRan Inc.
75977,operator,Corporación Nacional del Cobre de Chile
75977,owner,Corporación Nacional del Cobre de Chile
75978,operator,Corporación Nacional del Cobre de Chile
75978,owner,Corporación Nacional del Cobre de Chile
75979,operator,Anglo American Plc
75979,owner,Anglo American Plc
75980,operator,Corporación Nacional del Cobre de Chile
75980,owner,Corporación Nacional del Cobre de Chile
75981,operator,Compañía Minera Doña Inés de Collahuasi SCM
75981,owner,Glencore Plc
75982,operator,Minera Escondida Limitada
75982,owner,BHP Group
75983,operator,First Quantum Minerals Limited
75983,owner,First Quantum Minerals Limited
75984,operator,Southern Copper Corporation
75984,owner,Southern Copper Corporation
75985,operator,Southern Copper Corporation
75985,owner,Southern Copper Corporation
75986,operator,Anglo American Plc
75986,owner,Anglo American Plc
75987,operator,"Audley Capital Advisors, LLP"
75987,owner,"Audley Capital Advisors, LLP"
75988,operator,Freeport-McMoRan Inc.
75988,owner,Freeport-McMoRan Inc.
75989,operator,Glencore Plc
75989,owner,Glencore Plc
75990,operator,Teck Resources Limited
75990,owner,Teck Resources Limited
75991,operator,Metals X Limited
75991,owner,Metals X Limited
75992,operator,Corporación Nacional del Cobre de Chile
75992,owner,Corporación Nacional del Cobre de Chile
75993,operator,NA
75993,owner,NA
76028,operator,Foskor (Pty) Ltd.
76028,owner,Foskor (Pty) Ltd.
76074,operator,Mopani Copper Mines Plc
76074,owner,Glencore Plc
76075,operator,Mopani Copper Mines Plc
76075,owner,Glencore Plc
76076,operator,Glencore Plc
76076,owner,Glencore Plc
76077,operator,Huachin Metals Leach SPRL
76077,owner,China Nonferrous Mining Corporation Limited
76078,operator,CNMC Huachin Mabende Mining SPRL
76078,owner,China Nonferrous Mining Corporation Limited
76079,operator,Freeport-McMoRan Inc.
76079,owner,Freeport-McMoRan Inc.
76080,operator,Capstone Mining Corp.
76080,owner,Capstone Mining Corp.
76081,operator,"Grupo México, S.A.B. de C.V."
76081,owner,"Grupo México, S.A.B. de C.V."
76082,operator,"Waterton Global Resource Management, Inc."
76082,owner,"Waterton Global Resource Management, Inc."
76083,operator,Barrick Gold Corporation
76083,owner,Barrick Gold Corporation
76084,operator,Teck Resources Limited
76084,owner,Teck Resources Limited
76085,operator,National Iranian Copper Industries
76085,owner,National Iranian Copper Industries
76086,operator,"Grupo México, S.A.B. de C.V."
76086,owner,"Grupo México, S.A.B. de C.V."
76087,operator,Freeport-McMoRan Inc.
76087,owner,Freeport-McMoRan Inc.
76088,operator,Southern Copper Corporation
76088,owner,Southern Copper Corporation
76091,operator,BHP Group
76091,owner,BHP Group
76093,operator,Taseko Mines Limited
76093,owner,Taseko Mines Limited
76094,operator,Glencore Plc
76094,owner,Glencore Plc
76095,operator,Volcan Investments Limited
76095,owner,Volcan Investments Limited
76096,operator,Sociedad Punta del Cobre S.A.
76096,owner,Sociedad Punta del Cobre S.A.
76097,operator,Highland Copper Company Inc.
76097,owner,Highland Copper Company Inc.
76098,operator,Corporación Nacional del Cobre de Chile
76098,owner,Corporación Nacional del Cobre de Chile
76099,operator,Antofagasta Plc
76099,owner,Barrick Gold Corporation
76100,operator,Minera Michilla S.A.
76100,owner,Haldeman Mining Company S.A.
76101,operator,Minera Lumina Copper Chile SA
76101,owner,"Pan Pacific Copper Company, Limited"
76104,operator,Eurasian Natural Resources Corporation Limited
76104,owner,Eurasian Resources Group S.à r.l.
76109,operator,Freeport Minerals Corporation
76109,owner,Freeport-McMoRan Inc.
76160,operator,ENDIAMA E.P.
76160,owner,ENDIAMA E.P.
76161,operator,Shaanxi Coal Industry Company Limited
76161,owner,Shaanxi Coal Industry Company Limited
76174,operator,Vast Resources PLC
76174,owner,Vast Resources PLC
76214,operator,Demir Export A.S.
76214,owner,Demir Export A.S.
76215,operator,Demir Export A.S.
76215,owner,Demir Export A.S.
76220,operator,Demir Export A.S.
76220,owner,Demir Export A.S.
76221,operator,Demir Export A.S.
76221,owner,Demir Export A.S.
76222,operator,Demir Export A.S.
76222,owner,Demir Export A.S.
76234,operator,Demir Export A.S.
76234,owner,Demir Export A.S.
76236,operator,Zhaojin Mining Industry Company Limited
76236,owner,Zhaojin Mining Industry Company Limited
76263,operator,No 1 Mining Enterprise
76263,owner,No 1 Mining Enterprise
76265,operator,Maybach Mining Services
76265,owner,Maybach Mining Services
76284,operator,EMC Green Group S.A.C.
76284,owner,Pull S.A.C.
76354,operator,Minera Los Vilos S.A.
76354,owner,Minera Los Vilos S.A.
76366,operator,Sumitomo Metal Mining Company Limited
76366,owner,"Hyuga Smelting Co., Ltd."
76368,operator,QNI Pty Ltd
76368,owner,QNI Pty Ltd
76371,operator,"Pacific Metals Co., Ltd."
76371,owner,"Pacific Metals Co., Ltd."
76374,operator,"Nippon Yakin Kogyo Co., Ltd."
76374,owner,"Nippon Yakin Kogyo Co., Ltd."
76406,operator,Mine Arnaud Inc
76406,owner,Investissement Québec
76409,operator,Regis Resources Limited
76409,owner,Regis Resources Limited
76434,operator,"Laiyuan County Zengzhi Construction Materials Co., Ltd."
76434,owner,"Laiyuan County Zengzhi Construction Materials Co., Ltd."
76436,operator,Aowei Holding Limited
76436,owner,Aowei Holding Limited
76464,operator,Vale S.A.
76464,owner,Vale S.A.
76466,operator,Vale S.A.
76466,owner,Vale S.A.
76468,operator,Vale S.A.
76468,owner,Vale S.A.
76471,operator,Vale S.A.
76471,owner,Vale S.A.
76473,operator,Gindalbie Metals Limited
76473,owner,"Anshan Iron and Steel Group Co., Ltd"
76485,operator,Vale S.A.
76485,owner,Vale S.A.
76488,operator,Milagros Del Cobre Mineria S.A. de C.V.
76488,owner,Milagros Del Cobre Mineria S.A. de C.V.
76593,operator,Hallador Energy Company
76593,owner,Hallador Energy Company
76596,operator,Jacana Minerals Limited
76596,owner,Strandline Resources Limited
76668,operator,Aluminum Corporation of China Limited
76668,owner,Aluminum Corporation of China Limited
76673,operator,Barton Gold Pty Ltd.
76673,owner,Barton Gold Pty Ltd.
76675,operator,King Stone Energy Group Limited
76675,owner,King Stone Energy Group Limited
76680,operator,King Stone Energy Group Limited
76680,owner,King Stone Energy Group Limited
76784,operator,Xtract Resources Plc
76784,owner,Xtract Resources Plc
76788,operator,Metallica Minerals Limited
76788,owner,Metallica Minerals Limited
76804,operator,Zhaojin Mining Industry Company Limited
76804,owner,Zhaojin Mining Industry Company Limited
76805,operator,Zhaojin Mining Industry Company Limited
76805,owner,Zhaojin Mining Industry Company Limited
76885,operator,"Verde Resources, Inc."
76885,owner,"Verde Resources, Inc."
76916,operator,Cia Ferro Ligas da Bahia Ferbasa
76916,owner,Cia Ferro Ligas da Bahia Ferbasa
76924,operator,First Quantum Minerals Limited
76924,owner,First Quantum Minerals Limited
76939,operator,Horizon Mining Limited
76939,owner,Horizon Mining Limited
76974,operator,Eurasia Mining Plc
76974,owner,Eurasia Mining Plc
76992,operator,Minco Base Metals Corporation
76992,owner,Minco Base Metals Corporation
76993,operator,Gratomic Inc.
76993,owner,Gratomic Inc.
76994,operator,Resources Prima Group Limited
76994,owner,Resources Prima Group Limited
77002,operator,Bauba Resources Limited
77002,owner,Bauba Resources Limited
77023,operator,Private Interest
77023,owner,Private Interest
77044,operator,Calidus Resources Limited
77044,owner,Calidus Resources Limited
77049,operator,Tirupati Carbons & Chemicals Private Ltd
77049,owner,Tirupati Carbons & Chemicals Private Ltd
77082,operator,Goldplat Plc
77082,owner,Goldplat Plc
77089,operator,En+ Group International Public Joint-Stock Company
77089,owner,En+ Group International Public Joint-Stock Company
77091,operator,Evolution Mining Limited
77091,owner,Evolution Mining Limited
77097,operator,Asaplus Resources Limited
77097,owner,Asaplus Resources Limited
77108,operator,LANXESS Aktiengesellschaft
77108,owner,"Greenlight Capital, Inc."
77113,operator,Nacional de Grafite Ltda.
77113,owner,Nacional de Grafite Ltda.
77115,operator,Nacional de Grafite Ltda.
77115,owner,Nacional de Grafite Ltda.
77118,operator,Extrativa Metalquimica SA
77118,owner,Extrativa Metalquimica SA
77123,operator,Timeless Software Limited
77123,owner,Timeless Software Limited
77124,operator,Timeless Software Limited
77124,owner,Timeless Software Limited
77127,operator,Oakbay Resources and Energy Limited
77127,owner,Oakbay Resources and Energy Limited
77141,operator,Add New Energy Investment Holdings Group Limited
77141,owner,Add New Energy Investment Holdings Group Limited
77144,operator,Add New Energy Investment Holdings Group Limited
77144,owner,Add New Energy Investment Holdings Group Limited
77162,operator,POSCO
77162,owner,POSCO
77177,operator,Golden Minerals Company
77177,owner,Golden Minerals Company
77185,operator,Firma Holdings Corp.
77185,owner,Firma Holdings Corp.
77216,operator,Greenway Mining Group Limited
77216,owner,Greenway Mining Group Limited
77256,operator,PT Timah Tbk.
77256,owner,PT Timah Tbk.
77284,operator,Mechel PAO
77284,owner,Mechel PAO
77313,operator,St Barbara Limited
77313,owner,St Barbara Limited
77339,operator,Unnamed Owner
77339,owner,Unnamed Owner
77377,operator,Energy Financing Team Limited
77377,owner,Energy Financing Team Limited
77379,operator,Siberian Coal Energy Company OJSC
77379,owner,Siberian Coal Energy Company OJSC
77384,operator,"Arch Resources, Inc."
77384,owner,"Arch Resources, Inc."
77419,operator,Frontline Gold Corporation
77419,owner,Frontline Gold Corporation
77432,operator,Frontline Gold Corporation
77432,owner,Frontline Gold Corporation
77447,operator,Endomines AB (publ)
77447,owner,Endomines AB (publ)
77448,operator,Qinghai Investment Group Co. Ltd.
77448,owner,The State-owned Asset Supervision and Administration Commission of Qinghai
77458,operator,Prospect Resources Limited
77458,owner,Prospect Resources Limited
77475,operator,"Shanghai Datun Energy Resources Co., Ltd."
77475,owner,"Shanghai Datun Energy Resources Co., Ltd."
77495,operator,"PT. Central Omega Resources, Tbk"
77495,owner,"PT. Central Omega Resources, Tbk"
77530,operator,Saudi Arabian Mining Company (Ma’aden)
77530,owner,Saudi Arabian Mining Company (Ma’aden)
77538,operator,"China Coal Xinji Energy Co.,Ltd"
77538,owner,"China Coal Xinji Energy Co.,Ltd"
77581,operator,"Shanxi Lanhua Sci-tech Venture Co., Ltd."
77581,owner,"Shanxi Lanhua Sci-tech Venture Co., Ltd."
77585,operator,"Shanxi Lanhua Sci-tech Venture Co., Ltd."
77585,owner,"Shanxi Lanhua Sci-tech Venture Co., Ltd."
77588,operator,"Shanxi Lanhua Sci-tech Venture Co., Ltd."
77588,owner,"Shanxi Lanhua Sci-tech Venture Co., Ltd."
77594,operator,"Shanxi Lanhua Sci-tech Venture Co., Ltd."
77594,owner,"Shanxi Lanhua Sci-tech Venture Co., Ltd."
77596,operator,"Shanxi Lanhua Sci-tech Venture Co., Ltd."
77596,owner,"Shanxi Lanhua Sci-tech Venture Co., Ltd."
77597,operator,"Shanxi Lanhua Sci-tech Venture Co., Ltd."
77597,owner,"Shanxi Lanhua Sci-tech Venture Co., Ltd."
77598,operator,"Shanxi Lanhua Sci-tech Venture Co., Ltd."
77598,owner,"Shanxi Lanhua Sci-tech Venture Co., Ltd."
77623,operator,Core Lithium Limited
77623,owner,Core Lithium Limited
77634,operator,Godawari Power & Ispat Limited
77634,owner,Godawari Power & Ispat Limited
77705,operator,Trans Hex Group Limited
77705,owner,Trans Hex Group Limited
77718,operator,"Anyuan Coal Industry Group Co., Ltd."
77718,owner,"Anyuan Coal Industry Group Co., Ltd."
77721,operator,"Anyuan Coal Industry Group Co., Ltd."
77721,owner,"Anyuan Coal Industry Group Co., Ltd."
77723,operator,"Anyuan Coal Industry Group Co., Ltd."
77723,owner,"Anyuan Coal Industry Group Co., Ltd."
77725,operator,"Anyuan Coal Industry Group Co., Ltd."
77725,owner,"Anyuan Coal Industry Group Co., Ltd."
77728,operator,"Anyuan Coal Industry Group Co., Ltd."
77728,owner,"Anyuan Coal Industry Group Co., Ltd."
77731,operator,"Anyuan Coal Industry Group Co., Ltd."
77731,owner,"Anyuan Coal Industry Group Co., Ltd."
77733,operator,"Anyuan Coal Industry Group Co., Ltd."
77733,owner,"Anyuan Coal Industry Group Co., Ltd."
77738,operator,"Anyuan Coal Industry Group Co., Ltd."
77738,owner,"Anyuan Coal Industry Group Co., Ltd."
77745,operator,"Anyuan Coal Industry Group Co., Ltd."
77745,owner,"Anyuan Coal Industry Group Co., Ltd."
77749,operator,"Anyuan Coal Industry Group Co., Ltd."
77749,owner,"Anyuan Coal Industry Group Co., Ltd."
77752,operator,"Anyuan Coal Industry Group Co., Ltd."
77752,owner,"Anyuan Coal Industry Group Co., Ltd."
77755,operator,"Anyuan Coal Industry Group Co., Ltd."
77755,owner,"Anyuan Coal Industry Group Co., Ltd."
77757,operator,"Anyuan Coal Industry Group Co., Ltd."
77757,owner,"Anyuan Coal Industry Group Co., Ltd."
77790,operator,"Shanxi Lu'an Environmental Energy Development Co., Ltd"
77790,owner,"Shanxi Lu'an Environmental Energy Development Co., Ltd"
77792,operator,Agritrade Resources Limited
77792,owner,Agritrade Resources Limited
77802,operator,Unnamed Owner
77802,owner,Unnamed Owner
77807,operator,Millennial Lithium Corp.
77807,owner,Millennial Lithium Corp.
77826,operator,Fortitude Gold Corporation
77826,owner,Fortitude Gold Corporation
77873,operator,Chrometco Limited
77873,owner,Chrometco Limited
77877,operator,Glencore Plc
77877,owner,Glencore Plc
77894,operator,"Shan Xi Hua Yang Group New Energy Co.,Ltd."
77894,owner,"Shan Xi Hua Yang Group New Energy Co.,Ltd."
77911,operator,Private Company
77911,owner,Private Company
77955,operator,Greenway Mining Group Limited
77955,owner,Greenway Mining Group Limited
77956,operator,Private Company
77956,owner,Private Company
77957,operator,No 1 Mining Enterprise
77957,owner,No 1 Mining Enterprise
77989,operator,SilverCrest Metals Inc.
77989,owner,SilverCrest Metals Inc.
78117,operator,Cengiz Holding A.S.
78117,owner,Cengiz Holding A.S.
78130,operator,Sovrudnik Ltd.
78130,owner,Sovrudnik Ltd.
78138,operator,Candelaria Mining Corp.
78138,owner,Candelaria Mining Corp.
78165,operator,Hutti Gold Mines Ltd
78165,owner,Hutti Gold Mines Ltd
78166,operator,Unnamed Owner
78166,owner,Unnamed Owner
78168,operator,Unnamed Owner
78168,owner,Unnamed Owner
78182,operator,Unnamed Owner
78182,owner,Unnamed Owner
78188,operator,Jubilee Metals Group PLC
78188,owner,Jubilee Metals Group PLC
78244,operator,Covalent Lithium Pty Ltd
78244,owner,Wesfarmers Limited
78338,operator,Pan African Minerals Limited
78338,owner,Pan African Minerals Limited
78351,operator,Kalium Lakes Limited
78351,owner,Kalium Lakes Limited
78412,operator,Gorubso-Madan JSC
78412,owner,Gorubso-Madan JSC
78421,operator,Beacon Minerals Limited
78421,owner,Beacon Minerals Limited
78458,operator,Centrex Metals Limited
78458,owner,Centrex Metals Limited
78488,operator,Hindalco Industries Limited
78488,owner,Hindalco Industries Limited
78497,operator,"Ramaco Resources, Inc."
78497,owner,"Ramaco Resources, Inc."
78498,operator,"Ramaco Resources, Inc."
78498,owner,"Ramaco Resources, Inc."
78499,operator,"Ramaco Resources, Inc."
78499,owner,"Ramaco Resources, Inc."
78512,operator,MARBL Lithium Operations Pty Ltd
78512,owner,Albemarle Corporation
78525,operator,Paragon Mining SARL
78525,owner,Paragon Mining SARL
78533,operator,Minera Colquisiri S.A.
78533,owner,Minera Colquisiri S.A.
78585,operator,AuVert Mining Group Limited
78585,owner,AuVert Mining Group Limited
78600,operator,Corsa Coal Corporation
78600,owner,Corsa Coal Corporation
78612,operator,Zijin Mining Group Company Limited
78612,owner,Zijin Mining Group Company Limited
78623,operator,Natural Elements Limited
78623,owner,Natural Elements Limited
78627,operator,Altiplano Metals Inc.
78627,owner,Altiplano Metals Inc.
78669,operator,"Warrior Met Coal, Inc."
78669,owner,"Warrior Met Coal, Inc."
78682,operator,"Warrior Met Coal, Inc."
78682,owner,"Warrior Met Coal, Inc."
78683,operator,NA
78683,owner,NA
78704,operator,Bushveld Minerals Limited
78704,owner,Bushveld Minerals Limited
78806,operator,"Western Region Gold Co., Ltd."
78806,owner,"Western Region Gold Co., Ltd."
78809,operator,"Western Region Gold Co., Ltd."
78809,owner,"Western Region Gold Co., Ltd."
78827,operator,Yara International ASA
78827,owner,Yara International ASA
78829,operator,Firma Holdings Corp.
78829,owner,Firma Holdings Corp.
78876,operator,Private Interest
78876,owner,Private Interest
78917,operator,China Coal Energy Company Limited
78917,owner,China Coal Energy Company Limited
78918,operator,China Coal Energy Company Limited
78918,owner,China Coal Energy Company Limited
78989,operator,Pan American Silver Corp.
78989,owner,Pan American Silver Corp.
79042,operator,"Shanxi Lanhua Sci-tech Venture Co., Ltd."
79042,owner,"Shanxi Lanhua Sci-tech Venture Co., Ltd."
79045,operator,MX Gold Corp.
79045,owner,Firma Holdings Corp.
79055,operator,Agritrade Resources Limited
79055,owner,Agritrade Resources Limited
79084,operator,"Shanghai Datun Energy Resources Co., Ltd."
79084,owner,"Shanghai Datun Energy Resources Co., Ltd."
79165,operator,Grupo Mota
79165,owner,Grupo Mota
79171,operator,PAO Severstal
79171,owner,PAO Severstal
79246,operator,American Pacific Borates Limited
79246,owner,American Pacific Borates Limited
79265,operator,Aura Minerals Inc.
79265,owner,Aura Minerals Inc.
79271,operator,Glencore Plc
79271,owner,Glencore Plc
79432,operator,Outcrop Gold Corporation
79432,owner,Outcrop Gold Corporation
79434,operator,KAZ Minerals PLC
79434,owner,KAZ Minerals PLC
79551,operator,"Anyuan Coal Industry Group Co., Ltd."
79551,owner,"Anyuan Coal Industry Group Co., Ltd."
79640,operator,BHP Group
79640,owner,BHP Group
79643,operator,Lingbao Gold Group Company Ltd.
79643,owner,Lingbao Gold Group Company Ltd.
79745,operator,Tuzlar Gold Mining & Industry Company
79745,owner,Tuzlar Gold Mining & Industry Company
79793,operator,Noble Group Limited
79793,owner,Noble Group Limited
79851,operator,Unnamed Owner
79851,owner,Unnamed Owner
79934,operator,Frontier Diamonds Limited
79934,owner,Frontier Diamonds Limited
79991,operator,Wulatehouqi Zijin Mining Co. Ltd.
79991,owner,Zijin Mining Group Company Limited
79993,operator,LG International Corp
79993,owner,LG International Corp
80064,operator,Tiger Resources Limited
80064,owner,Tiger Resources Limited
80251,operator,"Baojin Mining Group Co., Ltd."
80251,owner,"Baojin Mining Group Co., Ltd."
80252,operator,Tibet Baoxiang Mines Ltd.
80252,owner,Tibet Baoxiang Mines Ltd.
80253,operator,"Burqin Xingzheng Mining Co., Ltd."
80253,owner,"Burqin Xingzheng Mining Co., Ltd."
80254,operator,"Changning Baisha Dazhong Mining Industry Co., Ltd."
80254,owner,"Changning Baisha Dazhong Mining Industry Co., Ltd."
80255,operator,"Shaoyang Dingsheng Mining Co., Ltd."
80255,owner,"Shaoyang Dingsheng Mining Co., Ltd."
80256,operator,"Wancheng Commercial Dongshengmiao Co., Ltd."
80256,owner,"Wancheng Commercial Dongshengmiao Co., Ltd."
80257,operator,"Inner Mongolia Dongshengmiao Mining Industry Co., Ltd."
80257,owner,"Inner Mongolia Dongshengmiao Mining Industry Co., Ltd."
80258,operator,"Northwest Mining and Geology Group Co., Ltd for Nonferrous Metals"
80258,owner,"Northwest Mining and Geology Group Co., Ltd for Nonferrous Metals"
80259,operator,Northwest Nonferrous Geology Erlihe Lead-Zinc Mine
80259,owner,Northwest Nonferrous Geology Erlihe Lead-Zinc Mine
80260,operator,Private Interest
80260,owner,Private Interest
80261,operator,"Donxiang Hairun Mining Co., Ltd."
80261,owner,"Donxiang Hairun Mining Co., Ltd."
80262,operator,Private Interest
80262,owner,Private Interest
80263,operator,"Lingchuan County Hengxin Mining Co., Ltd."
80263,owner,"Lingchuan County Hengxin Mining Co., Ltd."
80264,operator,"Ganluo Honglida Mining Co., Ltd."
80264,owner,"Ganluo Honglida Mining Co., Ltd."
80265,operator,"Altay Huatong Mining Co., Ltd."
80265,owner,"Altay Huatong Mining Co., Ltd."
80266,operator,"Wangqing County Huaxin Mining Co., Ltd."
80266,owner,"Wangqing County Huaxin Mining Co., Ltd."
80267,operator,"Xingcheng Conglomerate Mining Co., Ltd."
80267,owner,"Xingcheng Conglomerate Mining Co., Ltd."
80268,operator,"Ludian Haolong Industrial Group Co., Ltd."
80268,owner,"Ludian Haolong Industrial Group Co., Ltd."
80269,operator,"Lipanshui Jialian Lead & Zinc Development Co., Ltd."
80269,owner,"Lipanshui Jialian Lead & Zinc Development Co., Ltd."
80270,operator,"Shaanxi Jindu Mining Development Co., Ltd."
80270,owner,"Shaanxi Jindu Mining Development Co., Ltd."
80271,operator,"Gansu Jinhui Mining Co., Ltd."
80271,owner,"Gansu Jinhui Mining Co., Ltd."
80272,operator,"Chabuchar County Jinwei Lead-Zinc Mining Co., Ltd."
80272,owner,"Chabuchar County Jinwei Lead-Zinc Mining Co., Ltd."
80273,operator,"Zhen'an County Jinzheng Mining Industry Co., Ltd."
80273,owner,"Zhen'an County Jinzheng Mining Industry Co., Ltd."
80274,operator,"Zhenyi County Jiuyuan Mining Co., Ltd."
80274,owner,"Zhenyi County Jiuyuan Mining Co., Ltd."
80275,operator,Tianshui Junhui Mining Limited Liability Company
80275,owner,Tianshui Junhui Mining Limited Liability Company
80276,operator,"Ludian Haolong Industrial Group Co., Ltd."
80276,owner,"Ludian Haolong Industrial Group Co., Ltd."
80277,operator,Linxiang Qiangsheng Mining Industry Company Limited
80277,owner,Linxiang Qiangsheng Mining Industry Company Limited
80278,operator,"Hami Hongshi Mining Co., Ltd."
80278,owner,"Hami Hongshi Mining Co., Ltd."
80279,operator,"Fujian Rongfeng Investment Co., Ltd."
80279,owner,"Fujian Rongfeng Investment Co., Ltd."
80280,operator,"Hunan Sanli Group Co., Ltd."
80280,owner,"Hunan Sanli Group Co., Ltd."
80281,operator,China State-Owned Mining Enterprise
80281,owner,China State-Owned Mining Enterprise
80282,operator,"Chifeng Yubang Mining Co., Ltd."
80282,owner,"Chifeng Yubang Mining Co., Ltd."
80283,operator,"Huayuan County Xinxuyu Mining Co., Ltd."
80283,owner,"Huayuan County Xinxuyu Mining Co., Ltd."
80284,operator,Private Interest
80284,owner,Private Interest
80285,operator,"Huayuan County Tiandiren Mining Industry Co.,Ltd."
80285,owner,"Huayuan County Tiandiren Mining Industry Co.,Ltd."
80286,operator,"Fengxian Tianyue Mining Co., Ltd."
80286,owner,"Fengxian Tianyue Mining Co., Ltd."
80287,operator,Liuzhou China Tin Group Co Ltd
80287,owner,Liuzhou China Tin Group Co Ltd
80288,operator,Private Interest
80288,owner,Private Interest
80289,operator,"Linxiang Xingyue Mining Co., Ltd."
80289,owner,"Linxiang Xingyue Mining Co., Ltd."
80290,operator,Private Interest
80290,owner,Private Interest
80291,operator,"Fengxian Xinhai Mining Co., Ltd."
80291,owner,"Fengxian Xinhai Mining Co., Ltd."
80293,operator,"Yunnan Yesheng Nonferrous Metals Refinery Co., Ltd."
80293,owner,"Yunnan Yesheng Nonferrous Metals Refinery Co., Ltd."
80294,operator,"Shaanxi Non-ferrous Metals Holding Group Co., Ltd."
80294,owner,"Shaanxi Non-ferrous Metals Holding Group Co., Ltd."
80295,operator,Kaifeng City Yinxing Minerals Ltd
80295,owner,Kaifeng City Yinxing Minerals Ltd
80296,operator,"Yongsheng Lead & Zinc Mining Co., Ltd."
80296,owner,"Yongsheng Lead & Zinc Mining Co., Ltd."
80297,operator,Xiuyan Manchu Autonomous County Dongfang Lead and Zinc Concentrator
80297,owner,Xiuyan Manchu Autonomous County Dongfang Lead and Zinc Concentrator
80298,operator,"Chifeng Yubang Mining Co., Ltd."
80298,owner,"Chifeng Yubang Mining Co., Ltd."
80299,operator,"Shangluo Zhen'an Yuexi Mining Co., Ltd."
80299,owner,"Shangluo Zhen'an Yuexi Mining Co., Ltd."
80300,operator,"Chifeng Balinzuoqi Zhesheng Lead Zinc Mining Co., Ltd."
80300,owner,"Chifeng Balinzuoqi Zhesheng Lead Zinc Mining Co., Ltd."
80301,operator,"Tibet Zhongkai Mining Industry Co., Ltd."
80301,owner,"Tibet Zhongkai Mining Industry Co., Ltd."
80359,operator,"Sichuan Qiansheng Mining Industry Co., Ltd."
80359,owner,"Sichuan Qiansheng Mining Industry Co., Ltd."
80360,operator,"Huayuan County Yuefa Mining Co., Ltd."
80360,owner,"Huayuan County Yuefa Mining Co., Ltd."
80361,operator,Haicheng Integrity Nonferrous Metals Ltd
80361,owner,Haicheng Integrity Nonferrous Metals Ltd
80363,operator,"Fuling Xinjiu Mining Co., Ltd."
80363,owner,"Fuling Xinjiu Mining Co., Ltd."
80364,operator,Qinghai Mining Shidonglong
80364,owner,Qinghai Mining Shidonglong
80365,operator,"Qinghai Southern Mining Co., Ltd."
80365,owner,"Qinghai Southern Mining Co., Ltd."
80366,operator,"Leibo County Jinxin Mining Industry Development Co., Ltd."
